,name,zipcode,county_string,rating,review_count,category,price,region
291,Happy Grill,28227,"Mecklenburg County, North Carolina",4.5,19,American (Traditional),$,region
292,Boulevard 1820,28203,"Mecklenburg County, North Carolina",4.0,28,American (New),$$$,region
293,Salsarita's Fresh Mexican Grill,28208,"Mecklenburg County, North Carolina",3.5,44,Mexican,$,region
294,Wing Heaven,28217,"Mecklenburg County, North Carolina",4.0,17,Chinese,$,region
295,Morehead Tavern,28202,"Mecklenburg County, North Carolina",3.0,18,American (Traditional),$,region
296,Buffalo Wild Wings,28216,"Mecklenburg County, North Carolina",2.5,88,American (Traditional),$$,region
297,Hop Feng 2,28227,"Mecklenburg County, North Carolina",4.0,20,Chinese,$,region
298,Hong Phat Restaurant,28208,"Mecklenburg County, North Carolina",4.0,8,Chinese,$,region
299,Big Al's Pub & Grubberia,28227,"Mecklenburg County, North Carolina",3.5,27,American (Traditional),$$,region
300,China Fun,28227,"Mecklenburg County, North Carolina",3.5,29,Chinese,$,region
301,China Inn,28262,"Mecklenburg County, North Carolina",3.0,8,Chinese,$,region
302,Wild Wing Cafe,28262,"Mecklenburg County, North Carolina",2.5,66,American (Traditional),$$,region
303,The Press Box Bar & Grill,28262,"Mecklenburg County, North Carolina",2.5,39,American (Traditional),$,region
304,Denny's,28216,"Mecklenburg County, North Carolina",2.5,34,American (Traditional),$$,region
305,Dragon House Chinese Buffet,28209,"Mecklenburg County, North Carolina",3.0,40,Chinese,$,region
306,Recess Charlotte,28204,"Mecklenburg County, North Carolina",3.0,20,American (New),$,region
307,TGI Fridays,28262,"Mecklenburg County, North Carolina",2.0,105,American (Traditional),$$,region
308,Taco Bell,28203,"Mecklenburg County, North Carolina",2.5,21,Mexican,$,region
309,Showmars,28208,"Mecklenburg County, North Carolina",3.5,14,American (New),$$,region
310,Lotus Buffet,28262,"Mecklenburg County, North Carolina",2.5,42,Chinese,$,region
311,Greystone Pub,28209,"Mecklenburg County, North Carolina",3.5,20,American (Traditional),$,region
312,Hwy 55 Burgers Shakes & Fries,28262,"Mecklenburg County, North Carolina",2.5,24,American (Traditional),$,region
313,Taco Bell,28262,"Mecklenburg County, North Carolina",3.0,27,Mexican,$,region
314,IHOP,28211,"Mecklenburg County, North Carolina",2.5,43,American (Traditional),$,region
315,Salsarita's Fresh Mexican Grill,28211,"Mecklenburg County, North Carolina",3.0,30,Mexican,$,region
316,Moe's Southwest Grill,28213,"Mecklenburg County, North Carolina",3.0,17,Mexican,$,region
317,A Mouthful Concessions & Catering,28208,"Mecklenburg County, North Carolina",4.0,6,American (Traditional),$$,region
318,Bob Evans,28269,"Mecklenburg County, North Carolina",3.0,36,American (Traditional),$,region
319,Factory Cafe,28206,"Mecklenburg County, North Carolina",2.5,29,American (New),$$,region
320,Moe's Southwest Grill,28216,"Mecklenburg County, North Carolina",3.0,36,Mexican,$,region
321,Showmars Government Center,28202,"Mecklenburg County, North Carolina",3.5,8,American (Traditional),$,region
322,Fortune Cookie,28204,"Mecklenburg County, North Carolina",2.5,27,Chinese,$,region
323,Taqueria La Unica,28205,"Mecklenburg County, North Carolina",2.5,11,Mexican,$,region
324,Lotus Chinese Cuisine,28269,"Mecklenburg County, North Carolina",3.0,20,Chinese,$,region
325,Trade Restaurant and Bar,28202,"Mecklenburg County, North Carolina",3.5,10,American (New),$$,region
326,Niko's Grill,28208,"Mecklenburg County, North Carolina",3.5,15,American (Traditional),$,region
327,Waffle House,28210,"Mecklenburg County, North Carolina",2.5,21,American (Traditional),$,region
328,Panda Express,28210,"Mecklenburg County, North Carolina",3.0,33,Chinese,$,region
329,Bytes Cafe,28202,"Mecklenburg County, North Carolina",3.0,12,American (Traditional),$,region
330,Beauregards,28208,"Mecklenburg County, North Carolina",2.5,22,American (New),$$,region
331,Beauregards,28208,"Mecklenburg County, North Carolina",2.5,22,Italian,$$,region
332,Alpha Omega Grill & Pizzeria,28262,"Mecklenburg County, North Carolina",4.5,17,Italian,$$,region
333,Tres Pesos Bar and Grill,28217,"Mecklenburg County, North Carolina",2.5,62,Mexican,$,region
334,JJ's Red Hots - Uptown,28285,"Mecklenburg County, North Carolina",3.0,10,American (Traditional),$$,region
335,South 21 Family Restaurant,28216,"Mecklenburg County, North Carolina",3.5,20,American (Traditional),$,region
336,Tortilleria El Molino,94519,"Contra Costa County, California",4.5,671,Mexican,$,region
337,True Food Kitchen,94596,"Contra Costa County, California",4.0,699,American (New),$$,region
338,Rocco's Ristorante Pizzeria,94598,"Contra Costa County, California",3.5,890,Italian,$$,region
339,Canesa's Brooklyn Heros,94517,"Contra Costa County, California",4.5,191,Italian,$,region
340,Lettuce Restaurant & Catering,94596,"Contra Costa County, California",4.0,724,American (New),$$,region
341,El Aguila Mexican Cuisine,94523,"Contra Costa County, California",4.0,799,Mexican,$$,region
342,54 Mint Forno Italiano,94596,"Contra Costa County, California",4.5,420,Italian,$$,region
343,Heavenly Bistro,94597,"Contra Costa County, California",4.0,768,American (Traditional),$$,region
344,Sunrise Bistro & Catering,94596,"Contra Costa County, California",4.0,631,American (Traditional),$$,region
345,Tender Greens,94596,"Contra Costa County, California",3.5,845,American (New),$$,region
346,Jacks Restaurant & Bar,94523,"Contra Costa County, California",3.5,1181,American (Traditional),$$,region
347,The Hideout Kitchen & Cafe,94549,"Contra Costa County, California",4.5,931,American (New),$$,region
348,The Hideout Kitchen & Cafe,94549,"Contra Costa County, California",4.5,931,American (Traditional),$$,region
349,Veggie Grill,94596,"Contra Costa County, California",4.0,500,American (New),$$,region
350,Jack's Urban Eats- Walnut Creek,94598,"Contra Costa County, California",4.0,172,American (Traditional),$$,region
351,The Peasant & The Pear,94526,"Contra Costa County, California",4.0,1021,American (New),$$,region
352,Lazy Dog Restaurant & Bar,94520,"Contra Costa County, California",3.5,1645,American (New),$$,region
353,Corners Tavern,94596,"Contra Costa County, California",3.5,678,American (New),$$,region
354,Prima Ristorante,94596,"Contra Costa County, California",4.0,505,Italian,$$$,region
355,Stanford's Restaurant & Bar,94596,"Contra Costa County, California",3.5,917,American (Traditional),$$,region
356,Sichuan Fortune House,94523,"Contra Costa County, California",4.0,555,Chinese,$$,region
357,Dragon's Pond,94596,"Contra Costa County, California",4.0,501,Chinese,$$,region
358,Eureka!,94520,"Contra Costa County, California",4.0,848,American (New),$$,region
359,Gangnam Cafe,94518,"Contra Costa County, California",4.0,286,American (Traditional),$$,region
360,Esin Restaurant & Bar,94526,"Contra Costa County, California",4.0,818,American (New),$$$,region
361,Tomatina,94596,"Contra Costa County, California",3.5,811,Italian,$$,region
362,Montecatini Ristorante,94596,"Contra Costa County, California",4.0,445,Italian,$$,region
363,Mercado del Sol,94520,"Contra Costa County, California",4.5,175,Mexican,$,region
364,Fiore Restaurant,94521,"Contra Costa County, California",4.0,321,Italian,$$,region
365,Wences Restaurant,94523,"Contra Costa County, California",4.0,631,American (New),$$,region
366,Rooftop,94596,"Contra Costa County, California",3.5,713,American (New),$$,region
367,Luna Ristorante,94520,"Contra Costa County, California",4.0,464,Italian,$$,region
368,Revel Kitchen & Bar,94526,"Contra Costa County, California",4.0,529,American (Traditional),$$,region
369,The Cheesecake Factory,94596,"Contra Costa County, California",3.0,1410,American (New),$$,region
370,Melo's Pizza & Pasta,94523,"Contra Costa County, California",4.0,522,Italian,$$,region
371,Bella Ristorante Italian Cuisine,94521,"Contra Costa County, California",4.0,218,Italian,$$,region
372,Digger's Diner,94519,"Contra Costa County, California",4.0,462,American (Traditional),$,region
373,Piatti Ristorante & Bar,94526,"Contra Costa County, California",4.0,645,Italian,$$,region
374,Steamboat,94520,"Contra Costa County, California",4.0,312,Chinese,$$,region
375,Danville Harvest,94526,"Contra Costa County, California",4.0,521,American (New),$$,region
376,Hunan Restaurant,94521,"Contra Costa County, California",4.0,271,Chinese,$,region
377,Maria Maria,94596,"Contra Costa County, California",3.0,976,Mexican,$$,region
378,Giant Chef Burger,94523,"Contra Costa County, California",4.0,488,American (Traditional),$,region
379,China Palace,94597,"Contra Costa County, California",4.0,308,Chinese,$$,region
380,Tullio's Italian Restaurant,94597,"Contra Costa County, California",4.0,385,Italian,$$,region
381,Black Bear Diner,94598,"Contra Costa County, California",3.5,489,American (Traditional),$$,region
382,Ming's,94523,"Contra Costa County, California",4.0,596,Chinese,$$,region
383,Taqueria Los Gallos Express #2,94523,"Contra Costa County, California",4.0,381,Mexican,$,region
384,Min's Kitchen,94519,"Contra Costa County, California",4.0,372,American (Traditional),$$,region
385,1515 Restaurant & Lounge,94596,"Contra Costa County, California",3.5,774,American (New),$$,region
386,1800 Cafe,94520,"Contra Costa County, California",4.0,280,American (Traditional),$,region
387,Locanda Ravello,94526,"Contra Costa County, California",4.0,361,Italian,$$,region
388,Canasta Kitchen Restaurant,94520,"Contra Costa County, California",4.0,287,Mexican,$$,region
389,Monument Grill,94520,"Contra Costa County, California",4.5,208,American (Traditional),$,region
390,Bridges Restaurant & Bar,94526,"Contra Costa County, California",4.0,630,American (Traditional),$$$,region
391,Yan's China Bistro & Bar,94597,"Contra Costa County, California",4.0,312,Chinese,$$,region
392,Urban Plates,94523,"Contra Costa County, California",4.0,436,American (New),$$,region
393,Luigi's Italian Delicatessen,94519,"Contra Costa County, California",4.0,300,Italian,$,region
394,Katy's Kreek,94596,"Contra Costa County, California",3.0,877,American (New),$$,region
395,Slice House,94596,"Contra Costa County, California",4.0,290,Italian,$,region
396,Ed's Mudville Grill,94517,"Contra Costa County, California",4.0,237,American (Traditional),$$,region
397,The Original Hick'ry Pit,94596,"Contra Costa County, California",3.5,375,American (Traditional),$$,region
398,Taqueria Carnitas Tijuana,94519,"Contra Costa County, California",4.0,177,Mexican,$,region
399,Skipolini's Pizza,94596,"Contra Costa County, California",3.5,373,Italian,$$,region
400,Taqueria Los Gallos,94520,"Contra Costa County, California",4.0,424,Mexican,$,region
401,Modern China Cafe,94596,"Contra Costa County, California",3.0,753,Chinese,$$,region
402,NM Cafe,94596,"Contra Costa County, California",4.5,72,American (New),$$,region
403,The Peasant's Courtyard,94507,"Contra Costa County, California",4.0,280,American (Traditional),$$,region
404,Guacamole Authentic Mexican Grill,94518,"Contra Costa County, California",4.0,161,Mexican,$,region
405,Skipolini's Pizza,94517,"Contra Costa County, California",4.0,166,Italian,$$,region
406,Genova Delicatessen,94596,"Contra Costa County, California",3.5,321,Italian,$$,region
407,Sorrento Italian Restaurant & Pizza,94598,"Contra Costa County, California",3.5,248,Italian,$$,region
408,Il Fornaio,94596,"Contra Costa County, California",3.0,696,Italian,$$,region
409,E.J. Phair Brewing Company and Alehouse,94520,"Contra Costa County, California",3.5,614,American (Traditional),$$,region
410,Massimo Ristorante,94596,"Contra Costa County, California",4.0,228,Italian,$$$,region
411,Pete's Brass Rail & Car Wash,94526,"Contra Costa County, California",3.5,438,American (Traditional),$$,region
412,Dos Coyotes Border Cafe,94520,"Contra Costa County, California",4.0,334,Mexican,$$,region
413,Genova Delicatessen,94598,"Contra Costa County, California",3.5,201,Italian,$$,region
414,Mangia Mi,94526,"Contra Costa County, California",4.0,373,Italian,$$,region
415,ButtercuP,94596,"Contra Costa County, California",3.5,246,American (Traditional),$$,region
416,La Pinata of Concord,94520,"Contra Costa County, California",3.0,851,Mexican,$$,region
417,Mandarin Garden,94520,"Contra Costa County, California",4.0,185,Chinese,$$,region
418,La Tapatia Mexican Restaurant and Cantina,94520,"Contra Costa County, California",3.5,349,Mexican,$$,region
419,Spoontonic Lounge,94597,"Contra Costa County, California",3.5,234,American (Traditional),$$,region
420,Ranchero Taqueria,94518,"Contra Costa County, California",4.0,108,Mexican,$,region
421,Tortilleria El Molino,94598,"Contra Costa County, California",3.5,129,Mexican,$,region
422,The Habit Burger Grill,94597,"Contra Costa County, California",3.5,263,American (Traditional),$,region
423,Lemonade,94596,"Contra Costa County, California",3.5,192,American (New),$$,region
424,Taqueria La Soledad,94520,"Contra Costa County, California",4.5,144,Mexican,$,region
425,3 Brothers From China,94523,"Contra Costa County, California",3.5,346,Chinese,$$,region
426,Lulu's Kitchen,94520,"Contra Costa County, California",4.0,235,Chinese,$$,region
427,Los Panchos Mexican Restaurant,94553,"Contra Costa County, California",4.0,451,Mexican,$,region
428,Green Garden Asian Cuisine,94523,"Contra Costa County, California",4.0,192,Chinese,$,region
429,MoMo's Walnut Creek,94596,"Contra Costa County, California",3.5,282,American (New),$$,region
430,Chow Danville,94526,"Contra Costa County, California",3.5,706,American (New),$$,region
431,Fuddruckers,94526,"Contra Costa County, California",3.5,259,American (Traditional),$$,region
432,Mazar Market & Grill,94521,"Contra Costa County, California",4.5,49,Italian,$$,region
433,Taqueria La Plaza,94520,"Contra Costa County, California",4.0,192,Mexican,$,region
434,Peony Garden,94596,"Contra Costa County, California",3.5,192,Chinese,$$,region
435,Fresca Paleteria Y Neveria,94520,"Contra Costa County, California",4.5,41,Mexican,$,region
436,P.F. Chang's,94596,"Contra Costa County, California",3.0,553,Chinese,$$,region
437,Skipolini's Pizza,94520,"Contra Costa County, California",3.5,366,Italian,$$,region
438,Taqueria Las Palmas,94521,"Contra Costa County, California",4.0,101,Mexican,$,region
439,ButtercuP,94521,"Contra Costa County, California",3.5,178,American (Traditional),$$,region
440,Plate & Vine Restaurant,94520,"Contra Costa County, California",4.0,219,American (New),$$,region
441,The Original Mels,94596,"Contra Costa County, California",3.5,249,American (Traditional),$$,region
442,Marketplace Cafe,94596,"Contra Costa County, California",4.0,99,American (New),$$,region
443,Incontro Ristorante,94526,"Contra Costa County, California",4.0,334,Italian,$$,region
444,Stadium Pub,94596,"Contra Costa County, California",3.0,365,American (Traditional),$$,region
445,La Mordida,94523,"Contra Costa County, California",4.0,222,Mexican,$,region
446,Rubio's Coastal Grill,94523,"Contra Costa County, California",3.5,247,Mexican,$,region
447,Pasta Primavera Walnut Creek,94597,"Contra Costa County, California",3.5,310,Italian,$$,region
448,Mary's Pizza Shack,94598,"Contra Costa County, California",3.0,167,Italian,$$,region
449,La Veranda Cafe,94517,"Contra Costa County, California",4.0,118,Italian,$$,region
450,Claim Jumper,94520,"Contra Costa County, California",3.0,844,American (Traditional),$$,region
451,Tower Grille,94520,"Contra Costa County, California",3.5,406,American (Traditional),$$,region
452,The Old Spaghetti Factory,94520,"Contra Costa County, California",3.5,472,Italian,$$,region
453,Strictly To Go Pizzeria,94521,"Contra Costa County, California",3.5,149,Italian,$,region
454,Chef Choy,94523,"Contra Costa County, California",4.0,206,Chinese,$,region
455,Norm's Place,94526,"Contra Costa County, California",3.5,280,American (Traditional),$$,region
456,Great Impasta,94526,"Contra Costa County, California",4.0,172,Italian,$$,region
457,Los Panchos Mexican Restaurant,94526,"Contra Costa County, California",3.5,349,Mexican,$$,region
458,McGah's Pub & Pianos,94526,"Contra Costa County, California",4.0,170,American (Traditional),$$,region
459,BJ's Restaurant & Brewhouse,94520,"Contra Costa County, California",3.0,1029,American (New),$$,region
460,Magoo's Grill,94523,"Contra Costa County, California",4.0,206,American (Traditional),$$,region
461,Melo's Pizza & Pasta,94526,"Contra Costa County, California",4.0,145,Italian,$$,region
462,Bambino's,94519,"Contra Costa County, California",4.0,184,Italian,$$,region
463,El Faro Mexican Foods,94520,"Contra Costa County, California",3.5,216,Mexican,$,region
464,Alamo Cafe,94507,"Contra Costa County, California",4.0,122,American (Traditional),$,region
465,Taqueria Los Arcos,94521,"Contra Costa County, California",3.5,135,Mexican,$,region
