,name,zipcode,county_string,rating,review_count,category
2954,The Cheesecake Factory,27612,"Wake County, North Carolina",3.0,304,American (New)
2955,Road Runners Pizza,27616,"Wake County, North Carolina",3.0,21,American (New)
2956,Golden Corral,27612,"Wake County, North Carolina",3.0,1,American (New)
2957,Carolina Vintages,27560,"Wake County, North Carolina",3.5,53,American (New)
2958,Golden Corral,27603,"Wake County, North Carolina",2.5,12,American (New)
2959,Brier Creek Beer Garden,27617,"Wake County, North Carolina",3.0,163,American (New)
2960,The Boulevard,27604,"Wake County, North Carolina",1.5,2,American (New)
2961,Bar Louie,27617,"Wake County, North Carolina",2.5,192,American (New)
2962,Waffle House,27597,"Wake County, North Carolina",3.5,3,American (New)
2963,Glory Days Grill,27502,"Wake County, North Carolina",3.5,31,American (New)
2964,ACC American Cafe,27560,"Wake County, North Carolina",3.0,60,American (New)
2965,42nd Street Oyster Bar - RDU Airport,27560,"Wake County, North Carolina",2.5,66,American (New)
2966,Buffalo Wings & Rings,27560,"Wake County, North Carolina",3.0,101,American (New)
2967,Wang's Kitchens,27502,"Wake County, North Carolina",3.5,14,American (New)
2968,IHOP,27502,"Wake County, North Carolina",3.5,34,American (New)
2969,Dharani Express,27606,"Wake County, North Carolina",4.5,66,Indian
2970,Kabab and Curry,27607,"Wake County, North Carolina",4.0,138,Indian
2971,Kadhai The Indian Wok,27612,"Wake County, North Carolina",4.0,172,Indian
2972,Cilantro Indian Cafe,27511,"Wake County, North Carolina",4.5,239,Indian
2973,Zeera Indian Restaurant,27526,"Wake County, North Carolina",4.5,94,Indian
2974,Taj Mahal,27615,"Wake County, North Carolina",4.0,75,Indian
2975,The Wild Cook's Indian Grill,27607,"Wake County, North Carolina",4.0,103,Indian
2976,Kababish Cafe,27511,"Wake County, North Carolina",4.5,174,Indian
2977,Swagat Indian Cuisine,27560,"Wake County, North Carolina",4.5,40,Indian
2978,Aarusuvai Flavors,27615,"Wake County, North Carolina",3.5,82,Indian
2979,Bawarchi Grill & Spirits,27502,"Wake County, North Carolina",4.5,35,Indian
2980,Nazara Indian Bistro,27519,"Wake County, North Carolina",4.0,146,Indian
2981,Biryani Xprx Express,27511,"Wake County, North Carolina",4.0,80,Indian
2982,Himalayan Nepali Cuisine,27511,"Wake County, North Carolina",4.0,221,Indian
2983,Biryani Maxx Indian Cuisine,27511,"Wake County, North Carolina",4.0,151,Indian
2984,Azitra Authentic Indian Fare,27617,"Wake County, North Carolina",4.0,204,Indian
2985,Royal India Restaurants,27604,"Wake County, North Carolina",3.0,109,Indian
2986,Udupi Cafe,27511,"Wake County, North Carolina",4.0,177,Indian
2987,Tower Indian Restaurant,27560,"Wake County, North Carolina",4.0,155,Indian
2988,Dharani,27560,"Wake County, North Carolina",4.0,140,Indian
2989,Curry In A Hurry Truck,27529,"Wake County, North Carolina",4.5,13,Indian
2990,Godavari,27560,"Wake County, North Carolina",3.0,119,Indian
2991,Curry Pot,27511,"Wake County, North Carolina",3.5,44,Indian
2992,Zayka Indian Cuisine,27617,"Wake County, North Carolina",3.5,125,Indian
2993,Pastries N Chaat,27519,"Wake County, North Carolina",4.0,8,Indian
2994,Mithai,27511,"Wake County, North Carolina",4.0,39,Indian
2995,Karaikudi House,27511,"Wake County, North Carolina",3.0,11,Indian
2996,Tangerine Cafe,27513,"Wake County, North Carolina",4.0,155,Indian
2997,Blue Fox,27519,"Wake County, North Carolina",4.5,5,Indian
2998,Masala Wrap,27560,"Wake County, North Carolina",3.5,83,Indian
2999,Hyderabad House Biryani Place,27560,"Wake County, North Carolina",3.5,57,Indian
3000,Around the World Market,27606,"Wake County, North Carolina",4.0,27,Indian
3001,Biryani Pot,27560,"Wake County, North Carolina",3.5,20,Indian
3002,Persis Indian Grill,27519,"Wake County, North Carolina",3.5,45,Indian
3003,Bawarchi Biryani Point,27560,"Wake County, North Carolina",2.5,112,Indian
3004,Spice & Curry,27560,"Wake County, North Carolina",3.5,49,Indian
3005,Sai Krishna Bhavan,27560,"Wake County, North Carolina",3.5,92,Indian
3006,Rajbhog Cafe,27560,"Wake County, North Carolina",3.5,177,Indian
3007,Sukhadia's Indian Cuisine,27606,"Wake County, North Carolina",3.0,37,Indian
3008,Paradise India Cuisine,27560,"Wake County, North Carolina",3.0,95,Indian
3009,Saffron Restaurant & Lounge,27560,"Wake County, North Carolina",3.5,167,Indian
3010,Hot Breads Cafe & Bakery,27513,"Wake County, North Carolina",3.0,80,Indian
3011,The Urban Turban,27519,"Wake County, North Carolina",3.5,79,Indian
3012,DiAnoia's Eatery,15222,"Allegheny County, Pennsylvania",4.5,294,Italian
3013,Sienna Mercato,15222,"Allegheny County, Pennsylvania",4.0,674,Italian
3014,Piccolo Forno,15201,"Allegheny County, Pennsylvania",4.0,355,Italian
3015,Sienna On The Square,15222,"Allegheny County, Pennsylvania",4.0,211,Italian
3016,Alla Famiglia,15210,"Allegheny County, Pennsylvania",4.5,176,Italian
3017,Juliano's Restaurant & Pizzeria,15136,"Allegheny County, Pennsylvania",4.5,105,Italian
3018,Stagioni,15203,"Allegheny County, Pennsylvania",4.0,112,Italian
3019,Sarafino's Pasta and Pizza,15205,"Allegheny County, Pennsylvania",4.0,92,Italian
3020,Girasole Restaurant,15232,"Allegheny County, Pennsylvania",4.0,304,Italian
3021,Cucina Vitale,15203,"Allegheny County, Pennsylvania",4.0,68,Italian
3022,Joseph Tambellini Restaurant,15206,"Allegheny County, Pennsylvania",4.5,109,Italian
3023,Legends Eatery,15212,"Allegheny County, Pennsylvania",4.0,131,Italian
3024,Piacquadio's Italian Restaurant & Lounge,15234,"Allegheny County, Pennsylvania",4.5,20,Italian
3025,Bella Ria's,15229,"Allegheny County, Pennsylvania",4.5,41,Italian
3026,Lidia's,15222,"Allegheny County, Pennsylvania",3.5,418,Italian
3027,Pizzaiolo Primo,15222,"Allegheny County, Pennsylvania",3.5,197,Italian
3028,La Tavola Italiana,15211,"Allegheny County, Pennsylvania",3.5,120,Italian
3029,Proper Brick Oven & Tap Room,15222,"Allegheny County, Pennsylvania",4.5,497,Italian
3030,Mario's Family Italian Restaurant,15108,"Allegheny County, Pennsylvania",4.0,57,Italian
3031,Ciccanti Ristorante,15025,"Allegheny County, Pennsylvania",4.0,50,Italian
3032,DeLallo's Fort Couch Cafe,15243,"Allegheny County, Pennsylvania",4.5,55,Italian
3033,Il Pizzaiolo,15228,"Allegheny County, Pennsylvania",3.5,256,Italian
3034,Mezzo,15222,"Allegheny County, Pennsylvania",4.0,63,Italian
3035,Zarra's A Taste of Southern Italy,15213,"Allegheny County, Pennsylvania",4.0,99,Italian
3036,Arpino Trattoria,15220,"Allegheny County, Pennsylvania",3.5,48,Italian
3037,Vallozzis Pittsburgh,15222,"Allegheny County, Pennsylvania",3.5,102,Italian
3038,Alida's Woodfire Cucina,15201,"Allegheny County, Pennsylvania",4.0,18,Italian
3039,Talia Cucina & Rosticceria,15219,"Allegheny County, Pennsylvania",4.0,56,Italian
3040,Senti Restaurant & Wine Bar,15201,"Allegheny County, Pennsylvania",4.0,83,Italian
3041,DeBlasio's Restaurant,15220,"Allegheny County, Pennsylvania",3.5,35,Italian
3042,Moonlite Cafe,15226,"Allegheny County, Pennsylvania",4.5,32,Italian
3043,Verona Village Inn,15147,"Allegheny County, Pennsylvania",4.5,72,Italian
3044,Il Burloni La Pizza E Cucina,15220,"Allegheny County, Pennsylvania",4.0,37,Italian
3045,"Pastoli's Pizza, Pasta & Paisans",15217,"Allegheny County, Pennsylvania",4.5,84,Italian
3046,Segneri's Italian Restaurant,15108,"Allegheny County, Pennsylvania",4.5,29,Italian
3047,Big Jim's Restaurant & Bar,15207,"Allegheny County, Pennsylvania",4.0,171,Italian
3048,Gran Canal Caffe,15215,"Allegheny County, Pennsylvania",4.5,35,Italian
3049,Piada Italian Street Food,15213,"Allegheny County, Pennsylvania",4.0,158,Italian
3050,Il Pizzaiolo,15086,"Allegheny County, Pennsylvania",4.0,65,Italian
3051,Alexander's Italian Bistro,15224,"Allegheny County, Pennsylvania",3.5,106,Italian
3052,Buon Giorno Cafe,15222,"Allegheny County, Pennsylvania",4.0,17,Italian
3053,Pasqualino's Pizza & Pasta,15235,"Allegheny County, Pennsylvania",4.5,39,Italian
3054,Tillie's Restaurant & Chantillie Lounge,15132,"Allegheny County, Pennsylvania",4.0,63,Italian
3055,La Gondola Pizzeria & Restaurant,15222,"Allegheny County, Pennsylvania",4.0,44,Italian
3056,Lombardozzi's Restaurant,15224,"Allegheny County, Pennsylvania",3.0,28,Italian
3057,The Enrico Biscotti,15222,"Allegheny County, Pennsylvania",4.0,154,Italian
3058,Gia Visto,15146,"Allegheny County, Pennsylvania",4.0,52,Italian
3059,Carbonara's Restaurant,15234,"Allegheny County, Pennsylvania",3.5,53,Italian
3060,Lucca,15213,"Allegheny County, Pennsylvania",3.5,101,Italian
3061,1905 Eatery,15136,"Allegheny County, Pennsylvania",4.0,26,Italian
3062,Mia Madre Trattoria,15202,"Allegheny County, Pennsylvania",3.5,28,Italian
3063,Piazza Talarico and Papa Joe's Wine Cellar,15201,"Allegheny County, Pennsylvania",4.5,11,Italian
3064,Emilia's Garden,15024,"Allegheny County, Pennsylvania",4.0,21,Italian
3065,Pasta Too,15102,"Allegheny County, Pennsylvania",3.5,144,Italian
3066,Scoglio's Green Tree,15220,"Allegheny County, Pennsylvania",3.5,31,Italian
3067,Rico's Restaurant,15237,"Allegheny County, Pennsylvania",4.0,51,Italian
3068,Mambo Italia,15143,"Allegheny County, Pennsylvania",3.5,88,Italian
3069,Nancettas Ristorante,15238,"Allegheny County, Pennsylvania",4.0,34,Italian
3070,Village Tavern and Trattoria,15220,"Allegheny County, Pennsylvania",3.5,41,Italian
3071,Piada Italian Street Food,15237,"Allegheny County, Pennsylvania",4.0,30,Italian
3072,Pizza Taglio,15206,"Allegheny County, Pennsylvania",4.5,118,Italian
3073,Francesco's,15025,"Allegheny County, Pennsylvania",3.5,8,Italian
3074,Spork,15206,"Allegheny County, Pennsylvania",4.0,109,Italian
3075,Cafe Notte,15202,"Allegheny County, Pennsylvania",4.0,58,Italian
3076,Storms Restaurant & BOYB,15236,"Allegheny County, Pennsylvania",4.0,53,Italian
3077,Cc's Cafe,15215,"Allegheny County, Pennsylvania",4.0,34,Italian
3078,Bella Vista,15211,"Allegheny County, Pennsylvania",3.0,52,Italian
3079,Bella Notte,15222,"Allegheny County, Pennsylvania",3.5,138,Italian
3080,424 Walnut,15143,"Allegheny County, Pennsylvania",4.0,52,Italian
3081,Olives & Peppers,15007,"Allegheny County, Pennsylvania",3.5,93,Italian
3082,Piccolina's,15241,"Allegheny County, Pennsylvania",3.5,20,Italian
3083,Fiori's Pizzaria,15226,"Allegheny County, Pennsylvania",4.5,264,Italian
3084,Bella Frutteto,15090,"Allegheny County, Pennsylvania",3.5,97,Italian
3085,Cucina Bella,15017,"Allegheny County, Pennsylvania",3.5,76,Italian
3086,Merante's Gifts,15224,"Allegheny County, Pennsylvania",4.5,14,Italian
3087,Armstrong's Express,15017,"Allegheny County, Pennsylvania",4.5,22,Italian
3088,Il Pizzaiolo,15116,"Allegheny County, Pennsylvania",3.0,26,Italian
3089,Buca di Beppo Italian Restaurant,15219,"Allegheny County, Pennsylvania",2.5,130,Italian
3090,Peter Allen's,15222,"Allegheny County, Pennsylvania",2.5,57,Italian
3091,Claudio's Pizzeria & Ristorante,15241,"Allegheny County, Pennsylvania",4.5,22,Italian
3092,Bravo! Cucina Italiana,15275,"Allegheny County, Pennsylvania",3.5,55,Italian
3093,BRAVO! Cucina Italiana,15120,"Allegheny County, Pennsylvania",3.5,101,Italian
3094,Denunzio's Italian Trattoria,15146,"Allegheny County, Pennsylvania",3.0,52,Italian
3095,Emporio: A Meatball Joint,15222,"Allegheny County, Pennsylvania",4.0,89,Italian
3096,Silvioni's Restaurant,15209,"Allegheny County, Pennsylvania",3.5,31,Italian
3097,Aracri's Greentree Inn,15220,"Allegheny County, Pennsylvania",4.0,19,Italian
3098,DiPietro's,15229,"Allegheny County, Pennsylvania",3.5,37,Italian
3099,Vincent's of Green Tree,15220,"Allegheny County, Pennsylvania",3.5,81,Italian
3100,Vivo Kitchen,15143,"Allegheny County, Pennsylvania",3.5,56,Italian
3101,R-Time At Rene's,15035,"Allegheny County, Pennsylvania",4.5,12,Italian
3102,Pleasure Bar and Restaurant,15224,"Allegheny County, Pennsylvania",3.0,77,Italian
3103,Gianna Via's Restaurant & Bar,15236,"Allegheny County, Pennsylvania",3.0,75,Italian
3104,The Other Place,15243,"Allegheny County, Pennsylvania",4.5,18,Italian
3105,Grieco's Carefree Inn Restaurant,15051,"Allegheny County, Pennsylvania",4.0,8,Italian
3106,Mama Lena's II,15136,"Allegheny County, Pennsylvania",4.0,16,Italian
3107,Pelegrino's Pizza & Pasta,15237,"Allegheny County, Pennsylvania",4.0,66,Italian
3108,Roman Bistro,15221,"Allegheny County, Pennsylvania",3.5,131,Italian
3109,Cafe Milano,15222,"Allegheny County, Pennsylvania",3.5,67,Italian
3110,Portogallo Peppers N'at,15104,"Allegheny County, Pennsylvania",3.5,21,Italian
3111,Olive Garden Italian Restaurant,15220,"Allegheny County, Pennsylvania",3.5,40,Italian
3112,Woody's Little Italy Restaurants,15132,"Allegheny County, Pennsylvania",4.0,20,Italian
3113,Calabria's,15234,"Allegheny County, Pennsylvania",3.0,28,Italian
3114,Esta Esta Restaurant,15146,"Allegheny County, Pennsylvania",3.5,44,Italian
3115,Capri Restaurant,15065,"Allegheny County, Pennsylvania",4.5,29,Italian
3116,Buon Giorno Cafe,15222,"Allegheny County, Pennsylvania",3.5,8,Italian
3117,Armstrong's Restaurant,15108,"Allegheny County, Pennsylvania",4.0,112,Italian
3118,Shelly Pie,15145,"Allegheny County, Pennsylvania",4.0,88,Italian
3119,Palmieri's Restaurant & Sports Bar,15239,"Allegheny County, Pennsylvania",4.0,14,Italian
3120,Osteria 2350,15222,"Allegheny County, Pennsylvania",3.5,65,Italian
3121,La Felice,15217,"Allegheny County, Pennsylvania",3.0,1,Italian
3122,Napoli Italian Restaurant,15017,"Allegheny County, Pennsylvania",3.5,19,Italian
3123,Angelias Italian Grille,15136,"Allegheny County, Pennsylvania",3.5,15,Italian
3124,Old School Italian Sandwich Shop,15120,"Allegheny County, Pennsylvania",4.5,30,Italian
3125,Buca di Beppo Italian Restaurant,15205,"Allegheny County, Pennsylvania",3.0,70,Italian
3126,Bravo! Cucina Italiana,15228,"Allegheny County, Pennsylvania",3.5,45,Italian
3127,Lobello's Restaurant,15108,"Allegheny County, Pennsylvania",3.5,13,Italian
3128,Monte Cello's,15223,"Allegheny County, Pennsylvania",4.5,5,Italian
3129,Bado's Pizza Grill & Ale House,15216,"Allegheny County, Pennsylvania",3.5,135,Italian
3130,Pino's Contemporary Italian Restaurant & Wine Bar,15206,"Allegheny County, Pennsylvania",3.0,89,Italian
3131,Tootie's Famous Italian Beef,15203,"Allegheny County, Pennsylvania",4.0,102,Italian
3132,Beto's Pizza,15216,"Allegheny County, Pennsylvania",4.0,171,Italian
3133,Roma Italian Restaurant and Pizzeria,15237,"Allegheny County, Pennsylvania",3.5,24,Italian
3134,Hoffstot's Cafe Monaco,15139,"Allegheny County, Pennsylvania",3.5,70,Italian
3135,Luciano's Italian Brick Oven,15131,"Allegheny County, Pennsylvania",3.0,44,Italian
3136,Franks Pizza & Chicken,15209,"Allegheny County, Pennsylvania",4.5,20,Italian
3137,Vincenzo's Pizza & Pasta,15216,"Allegheny County, Pennsylvania",3.0,18,Italian
3138,Angie's Restaurant,15148,"Allegheny County, Pennsylvania",4.0,5,Italian
3139,Angelia's Pizza,15108,"Allegheny County, Pennsylvania",3.5,31,Italian
3140,Mike's Place,15056,"Allegheny County, Pennsylvania",4.0,12,Italian
3141,Genoa Pizza & Bar,15222,"Allegheny County, Pennsylvania",3.0,43,Italian
3142,Olive Garden Italian Restaurant,15237,"Allegheny County, Pennsylvania",3.0,38,Italian
3143,Donatos Fox Chapel,15238,"Allegheny County, Pennsylvania",3.5,45,Italian
3144,LeoGreta,15106,"Allegheny County, Pennsylvania",4.0,1,Italian
3145,BRAVO! Cucina Italiana,15237,"Allegheny County, Pennsylvania",3.0,61,Italian
3146,Giovanni's Pizza & Pasta,15222,"Allegheny County, Pennsylvania",3.0,155,Italian
3147,Patsy's Market,15147,"Allegheny County, Pennsylvania",4.5,6,Italian
3148,Johnny's,15148,"Allegheny County, Pennsylvania",3.0,15,Italian
3149,Olive Garden Italian Restaurant,15236,"Allegheny County, Pennsylvania",3.5,34,Italian
3150,Olive Oil Pizzeria,15102,"Allegheny County, Pennsylvania",4.0,21,Italian
3151,Michael A's Restaurant & Lounge,15139,"Allegheny County, Pennsylvania",3.5,17,Italian
3152,Doughboy's Pizza,15136,"Allegheny County, Pennsylvania",3.5,49,Italian
3153,Emporio: A Meatball Joint,15090,"Allegheny County, Pennsylvania",4.0,108,Italian
3154,Anthony Jr's Restaurant & Pizzeria,15108,"Allegheny County, Pennsylvania",3.5,36,Italian
3155,Olive Garden Italian Restaurant,15205,"Allegheny County, Pennsylvania",3.0,30,Italian
3156,Palmieri's Restaurants,15145,"Allegheny County, Pennsylvania",3.0,2,Italian
3157,Tolerico's Restaurant,15146,"Allegheny County, Pennsylvania",3.0,29,Italian
3158,Quattro Pizza,15236,"Allegheny County, Pennsylvania",4.0,10,Italian
3159,Pizza Fiesta,15222,"Allegheny County, Pennsylvania",3.0,43,Italian
3160,Papa J's,15106,"Allegheny County, Pennsylvania",3.0,124,Italian
3161,Bravo Franco Ristorante,15222,"Allegheny County, Pennsylvania",2.5,54,Italian
3162,Tomato Pie Cafe,15101,"Allegheny County, Pennsylvania",4.0,28,Italian
3163,Olive Garden Italian Restaurant,15146,"Allegheny County, Pennsylvania",3.5,36,Italian
3164,Falorio's,15045,"Allegheny County, Pennsylvania",5.0,3,Italian
